campaign_id,platform,campaign_name,start_date,end_date,impressions,clicks,conversions,cost,revenue,conversion_rate,ROI
826,Facebook,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit,5/10/2021,9/30/2020,53471,5151,213,3601.33,80970.49,0.0413511939,21.483496375
827,Twitter,libero rutrum ac lobortis vel dapibus at diam nam tristique tortor,7/29/2020,4/7/2020,49747,7292,703,4622.58,60423.83,0.0964070214,12.0714514405
828,Twitter,nec sem duis aliquam convallis nunc proin at turpis a pede,10/24/2022,8/30/2020,26455,6205,847,1689.18,111164.52,0.1365028203,64.8097538451
829,Facebook,est et tempus semper est quam pharetra magna ac consequat metus,9/24/2020,4/15/2020,78797,850,10,5828.21,71470.47,0.0117647059,11.2628508582
830,Twitter,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,4/30/2021,1/1/2022,40238,7761,113,8530.28,142246.45,0.0145599794,15.6754725519
831,LinkedIn,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,7/16/2021,10/16/2021,96445,6144,860,3966.57,66928.91,0.1399739583,15.8732456505
832,LinkedIn,fusce congue diam id ornare imperdiet sapien urna pretium nisl,12/19/2021,1/3/2021,65558,6453,641,6346.66,70873.52,0.0993336433,10.1670579486
833,LinkedIn,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,6/17/2022,1/4/2020,76148,2068,861,2727.12,105737.6,0.416344294,37.7726246003
834,Twitter,sed tristique in tempus sit amet sem fusce consequat nulla nisl,7/10/2020,6/30/2021,34960,7096,58,7229.86,17589.4,0.0081736189,1.4328825178
835,Facebook,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,6/6/2020,10/7/2020,76449,6603,310,1567.8,53361.59,0.0469483568,33.0359675979
836,Twitter,eu mi nulla ac enim in tempor turpis nec euismod scelerisque,8/5/2021,11/11/2022,99331,4275,42,1149.73,91702.19,0.0098245614,78.7597609874
837,Facebook,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,7/7/2021,9/10/2021,82381,7425,741,7115.28,79845.15,0.0997979798,10.2216455291
838,LinkedIn,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,2/1/2022,7/28/2022,83431,2670,789,3928.51,85421.4,0.295505618,20.7439690875
839,Twitter,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,9/14/2022,4/22/2020,62439,3954,715,5151.5,72105.09,0.1808295397,12.9969115792
840,Instagram,vitae nisi nam ultrices libero non mattis pulvinar nulla pede,1/28/2021,1/20/2021,64649,1488,874,6150.95,108007.37,0.5873655914,16.5594615466
841,Facebook,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,7/10/2022,3/4/2020,54558,7191,798,3164.31,59619.66,0.1109720484,17.8412829337
842,Facebook,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,3/7/2021,7/31/2022,45796,5638,182,6270.18,35276.21,0.0322809507,4.6260282799
843,Twitter,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,11/24/2022,3/26/2021,17636,9856,258,9645.61,139532.17,0.0261769481,13.4658730759
844,LinkedIn,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,10/29/2020,2/25/2022,26607,7218,364,3022.61,57763.37,0.0504294819,18.1104277429
845,Facebook,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,7/23/2022,3/6/2020,44387,1177,193,2294.65,127219.47,0.1639762107,54.4417754342
846,Facebook,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,10/27/2021,10/24/2020,43830,9568,527,8708.79,101442.15,0.0550794314,10.6482484938
847,Twitter,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,5/2/2022,3/31/2022,57209,3791,879,7403.44,128910.04,0.2318649433,16.4121813643
848,Facebook,elementum in hac habitasse platea dictumst morbi vestibulum velit id,6/2/2021,8/23/2020,62141,1032,231,4249.8,83019.79,0.2238372093,18.5349875288
849,Instagram,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,4/23/2020,10/26/2021,21693,9557,520,5094.62,110622.77,0.0544103798,20.7136449824
850,Facebook,in eleifend quam a odio in hac habitasse platea dictumst maecenas,3/22/2020,7/20/2022,78742,5882,242,6238.06,111569.32,0.0411424685,16.8852591992
851,Instagram,libero nam dui proin leo odio porttitor id consequat in consequat,9/28/2020,10/31/2021,23481,8181,860,3110.86,137081.34,0.1051216233,43.0654159943
852,Instagram,aliquam convallis nunc proin at turpis a pede posuere nonummy,6/20/2020,12/26/2022,93091,8653,207,1771.01,117470.14,0.0239223391,65.3294617196
853,LinkedIn,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,5/26/2020,12/11/2022,92312,4607,779,2640.78,26540.79,0.1690905144,9.0503601209
854,Twitter,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,8/3/2020,2/29/2020,83606,1412,778,303.36,13584.82,0.5509915014,43.7811840717
855,Instagram,massa donec dapibus duis at velit eu est congue elementum,4/4/2022,12/28/2022,3446,7671,859,6987.26,145315.65,0.1119801851,19.7972295292
856,Twitter,in felis donec semper sapien a libero nam dui proin leo odio,10/8/2022,2/17/2021,3219,4638,1,7085.02,66721.62,0.0002156102,8.4172804029
857,Twitter,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,12/2/2022,12/8/2022,27715,5959,903,3433.67,40064.66,0.1515354925,10.6681742858
858,Instagram,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,10/30/2021,5/27/2022,74099,8740,286,1678.25,109123.87,0.0327231121,64.0224162074
859,Twitter,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,12/14/2022,6/13/2020,29595,8444,320,6883.01,42251.58,0.0378967314,5.1385324153
860,Facebook,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,5/31/2021,7/15/2022,10092,4344,615,4845.52,50030.52,0.1415745856,9.3251085539
861,LinkedIn,ac est lacinia nisi venenatis tristique fusce congue diam id ornare,2/26/2021,10/8/2021,99468,5372,751,7562.38,136166.9,0.1397989576,17.0058262082
862,LinkedIn,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,6/29/2022,1/15/2020,22225,5061,602,6452.88,93267.6,0.1189488243,13.4536393052
863,Facebook,magna at nunc commodo placerat praesent blandit nam nulla integer pede,7/13/2020,9/4/2021,63923,5670,85,6726.83,151099.66,0.0149911817,21.4622385284
864,Facebook,ligula nec sem duis aliquam convallis nunc proin at turpis a pede,11/27/2022,1/5/2021,39136,4430,480,8189.48,13737.91,0.1083521445,0.6775069968
865,LinkedIn,erat eros viverra eget congue eget semper rutrum nulla nunc purus,5/10/2022,10/7/2022,3214,8457,222,1187.39,55934.08,0.0262504434,46.1067467302
866,Facebook,ante ipsum primis in faucibus orci luctus et ultrices posuere,6/8/2022,6/26/2021,53729,8217,492,6616.48,177637.2,0.0598758671,25.8476894058
867,LinkedIn,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,1/3/2020,7/1/2021,4746,7912,419,2803.33,26221.22,0.0529575329,8.3535973289
868,Instagram,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,9/29/2021,5/17/2022,92725,1333,172,9626.17,78212.84,0.1290322581,7.1250216857
869,Twitter,eleifend donec ut dolor morbi vel lectus in quam fringilla,9/28/2022,8/18/2021,86167,6094,311,3004.34,85386.43,0.0510338037,27.4210275801
870,Facebook,sed ante vivamus tortor duis mattis egestas metus aenean fermentum,6/8/2021,8/25/2021,37124,4992,234,8179.92,38255.46,0.046875,3.6767523399
871,Facebook,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie,4/16/2021,3/10/2021,14535,2001,961,6098.47,114115.18,0.4802598701,17.7120999201
872,LinkedIn,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,11/23/2021,12/22/2022,49766,3417,793,6690.74,65097.85,0.2320749195,8.7295441162
873,Instagram,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac,4/22/2021,11/15/2021,44835,6953,270,4288.87,156968.81,0.0388321588,35.5991065246
874,Instagram,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,12/12/2021,10/15/2021,26988,2724,411,4472.92,103684.97,0.1508810573,22.1806001449
875,Instagram,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,3/1/2022,7/19/2022,41607,2158,189,4585.14,102274.06,0.0875810936,21.3055479222
876,Instagram,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,7/19/2022,9/14/2020,4576,976,585,3075.32,84153.84,0.5993852459,26.3642547767
877,Twitter,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,6/30/2021,5/4/2021,58936,1172,892,6833.21,13789.07,0.7610921502,1.0179491044
878,Twitter,duis bibendum felis sed interdum venenatis turpis enim blandit mi,2/26/2021,8/28/2020,28680,9538,719,3850.05,80423.13,0.0753826798,19.8888533915
879,Instagram,eget tincidunt eget tempus vel pede morbi porttitor lorem id,8/19/2020,6/7/2020,44155,3992,953,3694.74,70027.89,0.2387274549,17.9534013219
880,LinkedIn,enim blandit mi in porttitor pede justo eu massa donec dapibus duis,5/15/2022,10/25/2020,24845,1478,242,3413.16,49622.17,0.1637347767,13.5384833995
881,Instagram,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,11/10/2020,9/11/2020,41570,6365,655,705.63,144505.33,0.10290652,203.7890962686
882,LinkedIn,eget orci vehicula condimentum curabitur in libero ut massa volutpat,2/2/2022,2/5/2020,1274,9456,552,3759.46,145865.46,0.0583756345,37.7995775989
883,Facebook,sit amet nunc viverra dapibus nulla suscipit ligula in lacus,11/23/2020,3/12/2022,2622,1329,307,6892.04,148725.7,0.2310007524,20.5793437067
884,Facebook,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,12/14/2021,10/8/2021,58132,3928,376,5127.25,29114.45,0.0957230143,4.6783753474
885,Instagram,erat eros viverra eget congue eget semper rutrum nulla nunc purus,4/12/2022,10/31/2020,13202,22,458,4460.95,47291.03,20.8181818182,9.6011118708
886,Twitter,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,7/4/2021,9/10/2020,83945,4121,951,9719.09,79692.56,0.2307692308,7.1995907024
887,Instagram,in felis eu sapien cursus vestibulum proin eu mi nulla ac,10/4/2020,7/23/2022,73427,504,317,5934.66,75409.91,0.628968254,11.7066942335
888,Twitter,convallis nunc proin at turpis a pede posuere nonummy integer,6/27/2020,12/1/2020,99954,711,557,7376.59,139839.17,0.7834036568,17.9571563554
889,Instagram,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,5/6/2020,8/2/2022,20180,7308,497,7806.04,8310.25,0.0680076628,0.0645922901
890,Facebook,quis lectus suspendisse potenti in eleifend quam a odio in,3/23/2021,8/12/2020,86867,4808,325,1939.76,122578.95,0.0675956739,62.1928434445
891,Twitter,est risus auctor sed tristique in tempus sit amet sem,12/25/2022,11/7/2020,18686,1181,256,3505.8,11416.12,0.216765453,2.2563523304
892,Twitter,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,3/13/2021,12/2/2021,25162,9147,772,48.31,167158.0,0.0843992566,3459.1117780998
893,Facebook,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper,8/4/2022,9/24/2022,9996,5661,219,9869.74,74777.43,0.0386857446,6.5764336244
894,Instagram,in faucibus orci luctus et ultrices posuere cubilia curae duis,4/5/2021,9/1/2020,28519,8483,645,3835.23,162752.68,0.0760344218,41.4362241639
895,LinkedIn,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,8/14/2021,2/19/2021,2093,2410,829,6822.51,22398.76,0.3439834025,2.2830673755
896,Facebook,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit,7/2/2020,9/16/2020,96613,5416,249,8396.17,70413.51,0.0459748892,7.3863845063
897,Twitter,egestas metus aenean fermentum donec ut mauris eget massa tempor,8/2/2021,1/24/2021,90091,9093,294,945.99,21462.87,0.0323325635,21.6882630895
898,Facebook,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,2/7/2021,5/3/2021,82081,5884,680,5689.96,7734.59,0.1155676411,0.3593399602
899,Instagram,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt,4/25/2021,1/29/2020,17657,6627,248,3890.85,173689.45,0.0374226649,43.6404898673
900,Twitter,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,7/26/2020,12/3/2022,80876,8206,612,2996.12,133464.45,0.0745795759,43.5457625195
901,LinkedIn,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,6/23/2022,4/4/2021,58667,9101,428,532.4,161356.97,0.0470277991,302.0746994741
902,Twitter,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,5/28/2020,8/1/2020,18369,1133,634,81.18,110113.14,0.559576346,1355.4072431633
903,LinkedIn,mattis egestas metus aenean fermentum donec ut mauris eget massa,5/29/2022,2/26/2020,1256,1295,633,9926.64,156884.48,0.4888030888,14.8043889977
904,LinkedIn,sem fusce consequat nulla nisl nunc nisl duis bibendum felis,6/2/2022,12/10/2022,78275,4769,948,1510.26,42263.06,0.1987838121,26.9839630262
905,Facebook,ullamcorper augue a suscipit nulla elit ac nulla sed vel,1/27/2021,6/12/2021,12928,2408,187,5221.51,78410.33,0.0776578073,14.0167920774
906,Facebook,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,2/5/2021,3/25/2020,48731,7649,243,4275.91,156746.53,0.0317688587,35.6580517364
907,Instagram,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,1/8/2020,8/9/2022,11091,5028,53,5669.81,132755.2,0.0105409706,22.4144001298
908,LinkedIn,nunc rhoncus dui vel sem sed sagittis nam congue risus semper,1/8/2022,5/17/2022,27947,1676,652,9929.55,113135.51,0.3890214797,10.3938204652
909,Twitter,metus aenean fermentum donec ut mauris eget massa tempor convallis,8/28/2021,4/30/2020,72486,3762,166,6041.37,106291.59,0.0441254652,16.5939546825
910,Twitter,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,3/23/2020,6/25/2021,73128,3666,920,3875.47,49153.32,0.250954719,11.6831893938
911,Instagram,congue etiam justo etiam pretium iaculis justo in hac habitasse platea,2/9/2021,2/13/2022,21702,4822,652,8578.37,14724.21,0.1352136043,0.7164344741
912,Instagram,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,12/5/2022,2/7/2020,67227,6157,679,1296.47,37229.93,0.110280981,27.7163837189
913,Facebook,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum,12/7/2022,3/20/2022,26897,8554,573,8518.14,174549.99,0.0669862053,19.4915615381
914,Twitter,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,6/3/2022,5/29/2021,94364,9136,141,5266.68,69508.3,0.0154334501,12.197745069
915,Facebook,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,10/6/2020,6/3/2020,30668,9098,225,2117.34,74576.92,0.02473071,34.2219860769
916,Facebook,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,11/21/2021,4/7/2020,6030,1031,360,3974.96,60067.96,0.3491755577,14.1115885443
917,Instagram,nunc donec quis orci eget orci vehicula condimentum curabitur in,5/21/2022,3/16/2022,88041,9464,454,9111.09,162807.98,0.0479712595,16.8692099409
918,Twitter,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,4/13/2021,12/23/2022,6662,7027,570,8800.76,86568.99,0.0811156966,8.8365357083
919,Twitter,tincidunt eu felis fusce posuere felis sed lacus morbi sem,7/1/2020,3/19/2022,80434,5541,746,7764.58,100939.96,0.1346327378,12.0000540918
920,LinkedIn,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,8/25/2022,9/1/2022,58195,1099,412,2335.08,62451.18,0.3748862602,25.7447710571
921,Instagram,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,11/20/2020,7/15/2020,34362,745,179,7902.52,73534.76,0.2402684564,8.305229218
922,LinkedIn,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,10/9/2020,10/5/2022,62025,9609,54,9525.04,136110.36,0.0056197315,13.2897415654
923,Instagram,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,6/18/2021,6/30/2021,71771,5365,727,3383.45,42212.34,0.1355079217,11.4761234834
924,Twitter,est phasellus sit amet erat nulla tempus vivamus in felis,10/4/2022,10/26/2022,32458,4781,141,5788.01,86205.93,0.0294917381,13.8938806256
925,Instagram,vel sem sed sagittis nam congue risus semper porta volutpat quam pede,11/20/2022,4/20/2022,6103,3403,581,4045.86,60504.75,0.1707317073,13.9547315033
926,LinkedIn,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,8/30/2022,5/16/2021,60166,1646,42,9642.28,132398.49,0.0255164034,12.7310356057
927,Instagram,in hac habitasse platea dictumst etiam faucibus cursus urna ut,4/10/2020,2/7/2020,16911,8870,306,5522.24,174315.27,0.0344983089,30.5660438518
928,Instagram,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,3/18/2020,8/1/2022,18324,1079,269,795.25,64041.04,0.249304912,79.5294435712
929,Facebook,accumsan felis ut at dolor quis odio consequat varius integer,12/8/2022,12/23/2021,49803,8352,602,8339.66,24216.18,0.0720785441,1.9037370828
930,Instagram,consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus,12/28/2022,9/1/2021,51096,3956,319,7554.08,60416.69,0.0806370071,6.9978885582
931,LinkedIn,tempus vivamus in felis eu sapien cursus vestibulum proin eu,6/21/2020,9/14/2021,43596,5299,400,5661.64,176739.0,0.0754859407,30.2169265443
932,Instagram,in felis donec semper sapien a libero nam dui proin leo,1/17/2021,11/1/2020,73554,4770,64,3485.27,25505.99,0.0134171908,6.3182249869
933,Twitter,in felis donec semper sapien a libero nam dui proin,1/22/2020,11/19/2022,97781,3965,276,328.79,144260.91,0.0696090794,437.763070653
934,Twitter,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,6/2/2021,2/7/2021,83374,1137,774,7646.15,62301.9,0.6807387863,7.1481399136
935,Instagram,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,6/12/2021,2/24/2022,74709,1752,800,2096.29,147046.63,0.4566210046,69.1461295908
936,Twitter,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,1/11/2020,10/3/2022,66820,7177,826,2850.46,113224.02,0.1150898704,38.7213151562
937,LinkedIn,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,3/28/2020,9/15/2020,39896,9985,758,8116.09,88181.05,0.0759138708,9.8649669977
938,Facebook,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,10/15/2022,6/2/2021,60125,7174,157,2245.37,117168.56,0.0218845832,51.1822951229
939,Twitter,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,2/3/2020,11/2/2022,42161,5532,268,9424.68,33269.56,0.0484454085,2.5300466435
940,Facebook,in tempus sit amet sem fusce consequat nulla nisl nunc nisl,1/7/2021,2/3/2020,96183,7238,583,5402.49,42432.07,0.0805471125,6.8541690961
941,Instagram,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,6/14/2021,8/19/2021,97661,4047,966,8896.81,41377.7,0.2386953299,3.6508467642
942,Instagram,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,5/9/2022,9/2/2020,71960,9575,525,6410.37,95957.02,0.0548302872,13.9690298688
943,LinkedIn,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,7/13/2021,11/17/2020,55182,7433,291,2306.54,96064.79,0.0391497377,40.6488723369
944,LinkedIn,sit amet cursus id turpis integer aliquet massa id lobortis,8/7/2021,4/12/2020,61917,50,537,7864.65,4954.16,10.74,-0.3700724126
945,LinkedIn,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac,9/7/2020,11/20/2022,79823,9032,414,754.43,145787.44,0.0458370239,192.241838209
946,Twitter,lacinia aenean sit amet justo morbi ut odio cras mi,6/15/2022,9/11/2022,33615,9184,937,6742.14,71800.0,0.1020252613,9.6494377156
947,Instagram,magna ac consequat metus sapien ut nunc vestibulum ante ipsum,3/4/2022,11/23/2022,42520,1584,317,9632.99,137341.38,0.2001262626,13.2573987931
948,Facebook,lacinia aenean sit amet justo morbi ut odio cras mi pede,10/20/2021,8/26/2021,64714,983,579,2676.81,55893.73,0.5890132248,19.8807236972
949,Twitter,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,3/2/2021,10/17/2020,70412,4888,718,2059.34,39224.23,0.1468903437,18.0469907835
950,LinkedIn,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,7/13/2022,8/13/2020,11017,2990,639,5585.0,115900.25,0.2137123746,19.7520590868
951,Twitter,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,11/27/2020,7/15/2020,69955,3665,298,285.63,123618.81,0.0813096862,431.7935090852
952,Instagram,non interdum in ante vestibulum ante ipsum primis in faucibus,5/31/2022,10/25/2021,4255,6212,278,866.35,50717.6,0.0447520927,57.5416979281
953,Twitter,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,4/24/2021,12/21/2020,39992,4833,223,9774.21,73801.16,0.0461411132,6.5506010204
954,Instagram,enim blandit mi in porttitor pede justo eu massa donec,1/12/2021,12/21/2020,91442,6324,792,5755.63,111854.52,0.1252371917,18.4339316461
955,LinkedIn,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet,6/8/2021,11/24/2022,31656,894,469,1323.6,79880.79,0.5246085011,59.3511559383
956,Instagram,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,6/26/2022,11/14/2022,22968,2499,396,4190.18,162154.04,0.1584633854,37.6985857409
957,LinkedIn,justo etiam pretium iaculis justo in hac habitasse platea dictumst,11/15/2020,5/19/2020,53984,5304,79,5265.67,125374.16,0.0148944193,22.8097260178
958,Twitter,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent,4/9/2020,4/21/2022,52490,4964,551,6095.29,172366.31,0.1109991942,27.2786069244
959,Instagram,fusce posuere felis sed lacus morbi sem mauris laoreet ut,12/8/2020,1/3/2020,66579,8880,926,6295.8,56674.05,0.1042792793,8.0018822072
960,Twitter,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,7/5/2021,8/27/2020,29800,3617,495,7263.54,79263.41,0.1368537462,9.9125040958
961,Facebook,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a,8/19/2020,7/9/2021,11872,4511,776,4975.12,76173.83,0.1720239415,14.3109533036
962,Instagram,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,5/21/2020,5/31/2020,31215,5369,604,7323.07,7006.8,0.1124976718,-0.0431881711
963,Twitter,est risus auctor sed tristique in tempus sit amet sem fusce consequat,7/4/2021,10/27/2022,88803,2622,953,7350.08,146666.35,0.3634630053,18.9543882516
964,Twitter,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,12/24/2021,7/27/2020,81643,5595,700,8400.71,147004.01,0.1251117069,16.498998299
965,LinkedIn,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,7/5/2020,4/4/2022,95625,7294,14,3378.05,10522.85,0.0019193858,2.1150663845
966,Facebook,in purus eu magna vulputate luctus cum sociis natoque penatibus,5/6/2020,11/5/2020,54620,3625,118,8601.51,56851.48,0.0325517241,5.6094767082
967,Facebook,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,9/8/2021,6/26/2022,45921,4411,167,3604.04,50691.61,0.0378598957,13.065218477
968,Instagram,consequat morbi a ipsum integer a nibh in quis justo maecenas,10/3/2021,4/4/2020,34625,6165,176,9146.49,54037.12,0.0285482563,4.907962508
969,Facebook,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,10/9/2021,11/19/2022,76273,8051,901,4006.84,70724.25,0.1119115638,16.6508794961
970,Twitter,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,7/19/2022,4/28/2022,60909,8500,557,5815.12,163943.8,0.0655294118,27.1926770213
971,Instagram,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum,4/9/2022,9/13/2020,47853,1223,30,7031.82,66102.28,0.0245298446,8.4004510923
972,Instagram,massa donec dapibus duis at velit eu est congue elementum in hac,7/3/2020,12/24/2021,51641,3660,651,578.61,22335.83,0.1778688525,37.6025647673
973,Facebook,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,10/29/2020,7/22/2021,15722,2922,84,8358.39,152681.49,0.0287474333,17.2668540233
974,Facebook,at dolor quis odio consequat varius integer ac leo pellentesque ultrices,9/30/2021,12/6/2020,51075,8679,718,2656.3,40360.66,0.0827284249,14.1943154011
975,Instagram,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,6/22/2020,9/30/2021,24271,9802,720,5185.42,29048.17,0.0734543971,4.6018933857
976,Instagram,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,5/2/2021,7/30/2020,16225,8662,5,9411.27,68119.4,0.0005772339,6.2380667009
977,Facebook,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,11/28/2022,1/9/2020,31811,7657,157,1598.43,102562.15,0.0205041139,63.1643049743
978,Facebook,rutrum rutrum neque aenean auctor gravida sem praesent id massa id,12/18/2021,4/12/2020,34316,793,213,9825.11,76082.64,0.2686002522,6.7436934548
979,Instagram,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,6/2/2021,8/15/2020,13791,2379,689,8989.08,16027.72,0.2896174863,0.7830211768
980,Facebook,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,3/7/2022,6/24/2021,61644,975,916,216.4,144263.16,0.9394871795,665.6504621072
981,LinkedIn,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,12/20/2022,12/30/2021,7335,1807,284,5669.37,33553.92,0.1571665744,4.9184565481
982,LinkedIn,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,11/24/2020,12/17/2020,32950,8138,191,7831.45,170142.01,0.0234701401,20.7254799558
983,Facebook,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,1/30/2022,3/20/2022,94291,966,582,4742.57,6698.9,0.602484472,0.4125041908
984,Instagram,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,8/2/2022,1/10/2022,43619,902,235,6528.41,135761.51,0.2605321508,19.7954938492
985,LinkedIn,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis,9/21/2020,1/22/2021,24079,6136,408,3594.85,172823.08,0.0664928292,47.0751853346
986,Instagram,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,8/2/2022,7/24/2022,79095,1241,312,4169.91,97577.94,0.2514101531,22.4004906581
987,LinkedIn,cras pellentesque volutpat dui maecenas tristique est et tempus semper,6/29/2022,7/16/2020,20449,5023,945,4373.24,104451.31,0.1881345809,22.8841934127
988,Instagram,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,2/9/2020,2/4/2020,35016,4317,76,8416.56,15806.46,0.0176048182,0.8780190482
989,Facebook,ut mauris eget massa tempor convallis nulla neque libero convallis eget,12/23/2021,8/17/2022,93821,9604,43,30.82,51817.39,0.0044773011,1680.2910447761
990,Facebook,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero,11/2/2022,3/24/2020,56446,7624,44,8770.44,64341.69,0.0057712487,6.33619864
991,LinkedIn,rhoncus dui vel sem sed sagittis nam congue risus semper porta,7/4/2020,8/16/2021,59443,9339,739,2921.32,147386.26,0.0791305279,49.4519395342
